federal,Clarity Score
0,-0.5403224
0,-0.5466328
0,-0.5637246
0,-0.4504975
0,-0.5492759
0,-0.5689974
0,-0.593304
0,-0.5468737
0,-0.5350702
0,-0.56092
0,-0.5131659
0,-0.5714619
0,-0.5036494
0,-0.5369452
0,-0.5327132
0,-0.5463558
0,-0.5308386
0,-0.5221994
0,-0.4863783
0,-0.569432
0,-0.4318081
0,-0.5243616
0,-0.5552641
0,-0.5731594
0,-0.5966944
0,-0.5585932
0,-0.5370076
0,-0.5390687
0,-0.5016069
0,-0.5443171
0,-0.5437512
0,-0.5173528
0,-0.4970444
0,-0.5241674
0,-0.4742056
0,-0.5048075
0,-0.5462728
0,-0.4805863
0,-0.5008848
0,-0.5233886
0,-0.5503354
0,-0.5133461
0,-0.5249336
0,-0.4836355
0,-0.4986226
0,-0.4801926
0,-0.5352343
0,-0.4438669
0,-0.5267994
0,-0.659061
0,-0.497519
0,-0.5111636
0,-0.5384779
0,-0.5068354
0,-0.4613506
0,-0.4596916
0,-0.4562682
0,-0.4246668
0,-0.5069015
0,-0.5204404
0,-0.4966391
0,-0.513951
0,-0.5074025
0,-0.5448544
0,-0.5065446
0,-0.4664763
0,-0.5231407
0,-0.4958237
0,-0.4870222
0,-0.5266587
0,-0.4893364
0,-0.4690706
0,-0.5043432
0,-0.6438418
0,-0.5240658
0,-0.4650075
0,-0.5029938
0,-0.4249271
0,-0.457812
0,-0.4894006
0,-0.5464682
0,-0.5324011
0,-0.4954195
0,-0.4501714
0,-0.5290009
0,-0.4894359
0,-0.3775156
0,-0.5189044
0,-0.4699621
0,-0.5307072
0,-0.5133512
0,-0.4210485
0,-0.5063494
0,-0.4567586
0,-0.4666446
0,-0.4800065
0,-0.4173738
0,-0.4591934
0,-0.4769885
0,-0.4962369
0,-0.5221273
0,-0.4437606
0,-0.5079672
0,-0.4582439
0,-0.4892654
0,-0.4576076
0,-0.5105386
0,-0.4716457
0,-0.4010948
0,-0.4342263
0,-0.4322158
0,-0.4418065
0,-0.4357894
0,-0.4144435
0,-0.4286792
0,-0.3449334
0,-0.4317262
0,-0.4085679
0,-0.3556095
0,-0.4185502
0,-0.3695867
0,-0.3997935
0,-0.4239657
0,-0.3797155
0,-0.4073277
0,-0.407437
0,-0.3625955
0,-0.3995607
0,-0.4014423
0,-0.4180096
0,-0.4642991
0,-0.4010872
0,-0.3579707
0,-0.3304877
0,-0.44829
0,-0.407233
0,-0.3622979
0,-0.4498387
0,-0.3909907
0,-0.392089
0,-0.410478
0,-0.3565053
0,-0.3587661
0,-0.3648503
0,-0.408237
0,-0.417353
0,-0.3229944
0,-0.3319767
0,-0.3597638
0,-0.364913
0,-0.3737991
0,-0.3973971
0,-0.362239
0,-0.4091642
0,-0.3575915
0,-0.2769668
0,-0.3736578
0,-0.3648249
0,-0.4045539
0,-0.3234572
0,-0.3317048
0,-0.3080361
0,-0.2997381
0,-0.2827744
0,-0.323545
0,-0.3170756
0,-0.3096386
0,-0.3052146
0,-0.3293822
0,-0.277398
0,-0.3979989
0,-0.2249257
0,-0.2273548
0,-0.3314756
0,-0.2479336
0,-0.2978825
0,-0.2827643
0,-0.2614868
0,-0.2226005
0,-0.2082622
0,-0.2365243
0,-0.2638935
0,-0.0971343
0,-0.1872466
0,-0.2178635
0,-0.2282548
0,-0.174053
0,-0.2549693
0,-0.1845012
0,-0.1709138
0,-0.1148881
0,-0.2635667
0,-0.2911492
0,-0.1779876
0,-0.1435637
0,-0.0295867
0,-0.1326371
0,-0.1196921
0,-0.1430197
0,-0.1799741
0,-0.1466934
0,-0.0776613
0,-0.0800227
0,-0.0929442
0,-0.0660221
0,-0.0537526
0,-0.0217409
0,-0.0195463
0,0.0267314
0,0.0699076
0,0.0955894
0,0.0978048
0,0.1540919
0,0.2876105
0,0.3073667
0,0.278414
0,0.2996977
0,1.038291
1,-1.200004
1,-0.75653
1,0.2275367
1,-0.3834374
1,0.1080261
1,0.2562166
1,-0.0989924
1,-0.0460364
1,-0.2484504
1,-0.2378321
1,0.0571423
1,-0.3462567
1,-0.1107852
1,-0.1970491
1,-0.1658898
1,-0.410163
1,-0.2840533
1,0.4664213
1,-0.3001569
1,-0.216816
1,-0.5653198
1,-0.1018683
1,0.3024137
1,-0.094197
1,-0.2198257
0,1.38906
1,-0.1496748
1,0.0437214
1,-0.1705251
1,-0.0697879
1,-0.1172355
1,-0.1387266
1,0.0245815
1,-0.1500027
1,-0.1225509
1,-0.0467347
1,-0.0072747
1,-0.0597389
1,-0.0600157
1,0.1148475
1,0.1059861
1,0.0340023
1,0.1510884
1,-0.0476533
1,-0.0262415
1,-0.0046742
1,-0.0753343
1,0.0495783
1,0.3502768
1,-0.1389942
1,-0.2307673
1,-0.136198
1,0.4711709
1,-0.2143508
1,-0.4133574
1,0.1518562
1,0.2163054
1,0.239258
1,0.0857237
1,0.0196571
1,-0.3869427
1,-0.0258772
1,0.1382239
1,-0.0103921
1,0.0446482
1,-0.1386353
1,0.0779277
1,-0.0903019
1,-0.0078219
1,0.1018014
1,0.1426841
1,-0.1942268
1,-0.3042251
1,0.2384402
1,-0.2217146
1,-0.1902051
1,0.1594046
1,0.2360706
1,-0.0481346
1,0.0602216
1,0.1564945
1,0.0806195
1,0.1017648
1,0.5507665
1,0.6013204
1,0.2397745
1,0.2505899
1,0.1379511
1,0.0293492
1,0.1594511
1,0.3631979
1,0.0143326
1,0.0883874
1,0.1374142
1,-0.0807971
1,-0.0343193
1,0.3826089
1,0.5816139
1,-0.0487939
1,0.3295395
1,0.0619636
1,-0.4181671
1,0.0316658
1,-0.298345
1,0.5621286
1,0.2737072
1,0.652065
1,-0.0584385
1,0.5805416
1,0.2598927
1,0.2158927
1,0.0331754
1,0.0856502
1,-0.2705392
1,0.2474249
1,0.6161688
1,0.0356628
1,0.1877083
1,0.4631923
1,0.117265
1,0.1167404
1,0.0633788
1,0.0921627
1,0.1881402
1,0.1068336
1,0.1523524
1,0.1639997
1,0.1302549
1,0.2902125
1,0.1026617
1,0.165219
1,0.1328247
1,0.317831
1,0.3266681
1,0.1368377
1,-0.2703907
1,-0.3031565
1,0.0976318
1,0.2184839
1,0.0756768
1,0.0741299
1,0.3013964
1,0.0378275
1,0.3130861
1,0.0974657
1,0.1302309
1,0.1602438
1,0.6900567
1,0.1805346
1,0.0822775
1,0.1764866
1,0.3136089
1,0.0817607
1,0.0932542
1,0.2595155
1,0.4643573
1,0.0631112
1,0.1712741
1,0.2845031
1,0.0185181
1,0.2030779
1,0.2077773
1,0.4296905
1,0.2013115
1,0.2637953
1,0.1683404
1,0.4724605
1,0.264047
1,0.2182781
1,0.4021324
1,0.1350255
1,0.2821249
1,0.09245
1,0.3956207
1,0.1889883
1,0.488898
1,0.3195952
1,0.2543082
1,0.1838913
1,0.4689366
1,0.2093795
1,0.2063798
1,0.1635347
1,0.0448179
1,0.3278648
1,0.3808707
1,0.1671775
1,0.3893815
1,0.1489575
1,0.2634576
1,0.2102492
1,0.3565323
1,0.2543442
1,0.4563113
1,0.2053493
1,0.4170202
1,-0.6307878
1,0.2692739
1,0.2329731
1,0.198297
1,0.1622417
1,0.3929537
1,0.2009965
1,0.327008
1,0.4401663
1,0.1459076
1,0.1907928
1,0.3490054
1,0.1668257
1,0.3284402
1,0.2725722
1,0.2213961
1,0.4131299
1,0.2387214
1,0.0925821
1,0.3136322
1,0.5443741
1,0.3960859
1,0.209713
1,0.2836884
1,0.461321
1,0.0672206
1,0.3443242
1,0.2093684
1,0.2720483
1,0.657911
1,0.1281763
1,0.3748589
1,0.2170601
1,0.3058577
1,0.3385896
1,0.2887453
1,0.2918436
1,-0.0474134
1,0.1242474
1,0.318704
1,0.570626
1,0.4139952
1,0.3928555
1,0.272011
1,0.1933113
1,0.1327176
1,0.4492526
1,0.1533672
1,0.0434764
1,0.2197905
1,0.2275658
1,0.0682114
1,0.2710329
1,0.520374
1,0.5521719
1,0.2469997
1,0.1398638
1,0.4623696
1,0.4289408
1,0.2238695
1,0.2695002
1,0.5885212
1,0.1553193
1,0.2251544
1,0.2070827
1,0.5513377
1,0.0842113
1,0.2535345
1,0.0858454
1,0.166433
1,0.2260053
1,-0.1160463
1,0.1190913
1,0.3413182
1,0.1810397
1,0.4518543
1,0.415052
1,0.1130266
1,0.1449109
1,0.1907916
1,0.2003626
1,0.3107004
1,0.1643679
1,0.4468878
1,0.509225
1,0.2696579
1,0.2292071
1,0.389713
1,0.1949205
1,0.1910034
1,0.2403981
1,0.3306581
1,0.2584093
1,0.2091101
1,0.1442949
1,-0.4183661
1,0.4948721
1,0.4700659
1,0.134448
1,0.2616817
1,0.5373233
1,0.3145572
1,0.2284603
1,-0.0330752
1,0.1780527
1,0.3969065
1,0.2439096
1,0.4015739
1,0.2418201
1,0.6041273
1,0.495276
1,0.4242736
1,0.2557652
1,0.2664322
1,0.4013064
1,0.1384995
1,0.3808902
1,0.3998505
1,0.2403124
1,0.0828261
1,0.4899529
1,0.2512836
1,0.4759087
1,0.4117862
1,0.4237176
1,0.4124712
1,0.3901936
1,0.2669753
1,0.4631157
1,0.3756154
1,-0.0537547
1,0.3504222
1,0.4260793
1,0.3583292
1,0.1671641
1,0.4413637
1,-0.1278142
1,0.5058751
1,0.2019926
1,-0.1620116
1,0.4555202
1,0.1764511
1,0.1916947
1,0.4138139
1,0.2282729
1,0.533208
1,0.5016376
1,0.6080091
1,0.1794106
1,0.3275246
1,0.3462655
1,0.3472414
1,0.0929521
1,0.4015043
1,0.3997866
1,0.3034926
1,0.2682671
1,0.2395084
1,0.355487
1,0.5239576
1,0.2502724
1,0.3288328
1,0.2625945
1,0.348051
1,0.2603837
1,0.3507965
1,0.4523714
1,0.4601854
1,0.2751307
1,0.1644564
1,0.411584
1,0.5977515
1,0.2478301
1,0.2880848
1,0.2554329
1,0.2107411
1,0.2525089
1,0.2706229
1,0.3723496
1,0.3697708
1,0.8078245
1,0.3707528
1,0.1721227
1,0.5252825
1,0.4984989
1,0.214797
1,0.4460732
1,0.5547417
1,0.3028855
1,0.3023709
1,0.4165876
1,0.2568955
1,0.5399808
1,0.6711006
1,0.455357
1,0.3398933
1,0.4180613
1,0.4819736
1,0.50499
1,0.4877578
1,0.3808059
1,0.1456089
1,0.2018995
1,0.3156785
1,0.3305304
1,0.5445793
1,0.7189527
1,0.4444377
1,0.2807393
1,0.2829156
1,0.2940821
1,0.6739692
1,0.3441645
1,0.2073066
1,-0.4913082
1,0.2014696
1,0.5003087
1,0.3420973
1,0.5462623
1,0.3220351
1,0.1194084
1,0.2020587
1,0.3233146
1,0.2120568
1,0.3938978
1,0.7806844
1,0.3401883
1,0.2566632
1,0.2149955
1,0.2885622
1,0.4831122
1,0.3091304
1,0.2558355
1,0.1542862
1,0.0570255
1,0.0668557
1,0.1167957
1,0.5069066
1,0.5254535
1,0.2549991
1,0.3697645
1,0.4248251
1,0.3043287
1,0.371398
1,0.3079886
1,0.264381
1,-0.3161058
1,0.6117521
1,0.386813
1,0.4304488
1,0.354382
1,0.4487749
1,0.5883883
1,0.479568
1,0.545639
1,0.406297
1,0.4274725
1,0.476771
1,0.5557709
1,0.3406579
1,0.4853423
1,0.4861524
1,0.2284635
1,0.3898019
1,0.4836048
1,0.502616
1,0.1767252
1,0.3133467
1,0.2733445
1,0.3687319
1,0.3236739
1,0.5442376
1,0.4666689
1,0.0722163
1,0.6026263
1,0.450634
1,0.4150229
1,0.5075121
1,0.378788
1,0.6184219
1,0.4316849
1,0.3982922
1,0.4545042
1,0.4100375
1,0.4032186
1,0.6950763
1,0.2104948
1,0.3869326
1,0.3557965
1,0.3582772
1,0.4671218
1,0.4189641
1,0.4978187
1,0.2260721
1,0.306545
1,0.3110007
1,0.5978161
1,0.712366
1,0.504134
1,0.6560404
1,0.4527792
1,0.4858762
1,0.1914381
1,0.4004314
1,0.5735018
1,0.2092151
1,0.5344901
1,0.5718293
1,0.3572101
1,0.3606793
1,0.5416931
1,0.5148537
1,0.5321826
1,0.3383561
1,0.5026395
1,0.5447367
1,0.3485849
1,0.5986444
1,0.4022541
1,0.7091408
1,0.4286641
1,0.3021885
1,0.4029784
1,0.612359
1,0.5136952
1,0.4905016
1,0.1762989
1,0.4179196
1,0.5070211
1,0.5342166
1,0.2487199
1,0.5752086
1,0.40184
1,0.1488124
1,0.2392642
1,0.2553784
1,0.284817
1,0.3589898
1,0.3737333
1,0.6297811
1,0.3781296
1,0.5280765
1,0.5235087
1,0.467566
1,0.7709675
1,-0.009326
1,0.6050869
1,0.640478
1,0.3397781
1,0.5693533
1,0.2503956
1,0.589137
1,0.5651853
1,0.3019647
1,0.5789449
1,0.511685
1,0.5085844
1,0.573481
1,0.7686136
1,0.4074402
1,0.746536
1,0.5651157
1,0.3793095
1,0.7634212
1,0.5838946
1,0.3631519
1,0.5052541
1,0.5529441
1,0.1251387
1,0.4071847
1,0.379855
1,0.4697412
1,0.5232176
1,0.3380729
1,0.4361899
1,0.3427222
1,0.3768364
1,0.1909953
1,0.5680651
1,0.5488358
1,0.6662572
1,0.5589316
1,0.638694
1,0.5713078
1,0.2799904
1,0.7100723
1,0.6344851
1,0.3239044
1,0.4142337
1,0.4484867
1,0.4209351
1,0.8000353
1,0.4212699
1,0.5629125
1,0.742204
1,0.6270396
1,0.5872186
1,0.4318633
1,0.2827041
1,0.6641648
1,0.4092335
1,0.6786258
1,0.7876406
1,0.3173322
1,0.2595685
1,0.4768878
1,0.5736516
1,0.5576151
1,0.2824169
1,0.3671735
1,0.529762
1,0.6259748
1,0.2653455
1,0.0657399
1,0.563795
1,0.076094
1,0.4691911
1,0.518289
1,0.5912354
1,0.4579342
1,0.4608606
1,0.5799865
1,0.5635573
1,0.3483842
1,0.3732929
1,0.5550009
1,0.6276761
1,0.300454
1,0.5479838
1,0.5487306
1,0.3869482
1,0.8781093
1,0.6551528
1,0.3841022
1,0.490261
1,0.3509766
1,0.3497224
1,0.6782479
1,0.403832
1,0.4033165
1,0.51551
1,0.534349
1,0.5618445
1,0.5590016
1,0.526547
1,0.602567
1,0.6442022
1,0.4355279
1,0.5874761
1,0.4344442
1,0.670692
1,0.5505319
1,0.7226661
1,0.3434779
1,0.4808447
1,0.595983
1,0.5715152
1,0.5292956
1,0.5924329
1,0.3397917
1,0.3435149
1,0.628203
1,0.773391
1,0.5930985
1,0.4231909
1,0.2664865
1,0.3406491
1,0.4241521
1,0.6247067
1,0.3232075
1,0.7159876
1,0.5966827
1,0.5212727
1,0.5231677
1,0.5293434
1,0.7313051
1,0.5169988
1,0.4365108
1,0.4412987
1,0.5927528
1,0.5068941
1,0.6317142
1,0.3691649
1,0.618741
1,0.5898376
1,0.2547032
1,0.519288
1,0.836876
1,0.5401688
1,0.3594258
1,0.1469428
1,0.3640656
1,0.6508694
1,0.5218171
1,0.5653858
1,0.5559208
1,0.3997054
1,0.6589956
1,0.4240095
1,0.6195232
1,0.5887038
1,0.6908581
1,0.4972009
1,0.5635139
1,0.6022111
1,0.3490351
1,0.6496677
1,0.5972083
1,0.649398
1,0.5478044
1,0.3025121
1,0.4875345
1,0.6666575
1,0.8041714
1,0.2715642
1,0.3311219
1,0.5733831
1,0.3141174
1,0.4839007
1,0.6488128
1,0.1301389
1,0.7981477
1,0.2491521
1,0.3581259
1,0.5927364
1,0.5139719
1,0.6494443
1,0.5233745
1,0.6174452
1,0.3066378
1,0.6753805
1,0.4649898
1,0.5786157
1,0.7172868
1,0.6824026
1,0.7750123
1,0.3922855
1,0.5993972
1,0.3503551
1,0.7332271
1,0.5069847
1,0.6025393
1,0.6751885
1,0.728372
1,0.4235125
1,0.5039268
1,0.7193872
1,0.6626314
1,0.4754037
1,0.4322973
1,0.4609611
1,0.6981698
1,0.4218484
1,0.5250421
1,0.4059815
1,0.5855073
1,0.5117105
1,0.5566208
1,0.1456571
1,0.7437773
1,0.3586027
1,0.6981458
1,0.8221887
1,0.409203
1,0.5295282
1,0.7423471
1,0.5475543
1,0.8528962
1,0.4989344
1,0.606644
1,0.6261677
1,0.5965959
1,0.9083393
1,0.534538
1,0.8009467
1,0.7239785
1,0.6297175
1,0.5463017
1,0.6230528
1,0.5950069
1,0.516638
1,0.648234
1,0.7194667
1,0.5858663
1,0.6305979
1,0.5508762
1,0.7926764
1,0.4148661
1,0.6209077
1,0.7415922
1,0.5636829
1,0.6414404
1,0.1936567
1,0.7760878
1,0.6191015
1,0.5969038
1,0.649533
1,0.7360916
1,0.4046129
1,0.7433858
1,0.5208974
1,0.4572837
1,0.4871497
1,0.6363521
1,0.4980951
1,0.5497068
1,0.4912896
1,0.5038702
1,0.3144663
1,0.703162
1,0.804949
1,0.6143826
1,0.5353152
1,0.5487713
1,0.728255
1,0.3516498
1,0.4828102
1,0.7032442
1,0.4468335
1,0.5385159
1,0.3623957
1,0.5776123
1,0.6641402
1,0.5205207
1,0.5043023
1,0.5328485
1,0.6492859
1,0.4859554
1,0.4717507
1,0.4325688
1,0.7692274
1,0.654424
1,0.6013008
1,0.4283997
1,0.5735375
1,0.5739263
1,0.6478677
1,0.6841066
1,0.410577
1,0.4970142
1,0.4230317
1,0.4779867
1,0.6438241
1,0.2323675
1,0.6354487
1,0.4632486
1,0.4897406
1,0.4874501
1,0.7103047
1,0.3456784
1,1.02892
1,0.6677833
1,0.6360555
1,0.46903
1,0.1597854
1,0.4163902
1,0.5288479
1,0.5135166
1,0.57451
1,0.6320291
1,0.6796492
1,0.3712512
1,0.4628239
1,0.2901128
1,0.6153524
1,0.7132185
1,0.4853308
1,0.6067961
1,0.5678319
1,0.5886549
1,0.5280804
1,0.6506348
1,0.4402757
1,0.9038717
1,0.6474662
1,0.607437
1,0.5541894
1,0.7074871
1,0.3804446
1,0.7092839
1,0.5980989
1,0.6661673
1,0.6986993
1,0.8110391
1,0.7267401
1,0.6057361
1,0.5807002
1,0.4622966
1,0.4033611
1,0.6103201
1,0.7068881
1,0.3686796
1,0.4671539
1,0.7730781
1,0.5126812
1,0.6128682
1,0.6375493
1,0.5391728
1,0.5540273
1,0.6974586
1,0.6996268
1,0.6138817
1,0.7941235
1,0.6616094
1,0.7723094
1,0.3666126
1,0.6431202
1,0.437748
1,0.6494346
1,0.7375855
1,0.6485799
1,0.7495717
1,0.6381047
1,0.4642568
1,0.4429202
1,0.5926772
1,0.6916737
1,0.5509996
1,0.6738852
1,0.7375588
1,0.6942175
1,0.5718388
1,0.745867
1,0.6655042
1,0.6640155
1,0.6040856
1,0.815588
1,0.3777558
1,0.7508947
1,0.6644592
1,0.6698481
1,0.8049752
1,0.7664322
1,0.9071221
1,0.588834
1,0.626826
1,0.8102246
1,0.475486
1,0.1985202
1,0.3680803
1,0.7585492
1,0.6211172
1,0.6279067
1,0.818457
1,0.7179651
1,0.7521669
1,0.7673377
1,0.5834429
1,0.5685138
1,0.6525695
1,0.7423587
1,0.9324225
1,0.7775722
1,0.8275705
1,0.8574898
1,0.8425385
1,0.5485678
1,0.5041391
1,0.6885529
1,0.6862168
1,0.6317741
1,1.008509
1,0.7290268
1,0.7337628
1,0.5527839
1,0.6046218
1,0.6552049
1,0.6714004
1,0.5929688
1,0.5449203
1,0.6431139
1,0.9184498
1,0.4487553
1,0.723409
1,0.6727657
1,0.7757084
1,0.5431538
1,0.5027265
1,0.664301
1,0.7476599
1,0.7942907
1,0.5222714
1,0.421436
1,0.6044387
1,0.9407067
1,0.1165454
1,0.712065
1,0.6121181
1,0.4403313
1,0.7076619
1,0.7384438
1,0.4952289
1,0.9527804
1,0.6598267
1,0.9199319
1,0.8076457
1,0.6037489
1,0.4779224
1,0.1334063
1,0.404926
1,0.6045323
1,0.7503829
1,0.5993309
1,0.5550438
1,0.5023589
1,0.5081339
1,0.8262161
1,0.6120139
1,0.5020907
1,0.7372715
1,0.4335248
1,0.5972707
1,0.7243581
1,0.5853039
1,0.3001145
1,0.4825239
1,0.5695083
1,0.3366751
1,0.7128127
1,0.5987049
1,0.8168875
1,0.7648117
1,0.6753718
1,0.6367806
1,0.824164
1,0.5617779
1,0.8950731
1,0.7998421
1,0.7268895
1,0.5159224
1,0.7314962
1,0.5300368
1,0.7318016
1,0.6828163
1,0.817681
1,1.167323
1,0.6363961
1,0.5853418
1,0.6901531
1,0.936439
1,0.6846743
1,0.855639
1,0.5340113
1,0.6529173
1,0.5751088
1,0.5984946
1,0.8242354
1,0.4867134
1,0.8454823
1,0.7335523
1,0.3595059
1,0.8625073
1,0.5932273
1,0.646364
1,0.4100606
1,0.8267401
1,0.6227227
1,0.6379693
1,0.6212789
1,0.4815925
1,0.5681548
1,0.6279252
1,0.4583465
1,0.6716398
1,0.6589617
1,0.808014
1,0.1996489
1,0.9080369
1,0.5604748
1,0.8329497
1,0.8273255
1,0.6313877
1,0.948991
1,0.7685838
1,0.6968334
1,0.6913539
1,0.8872311
1,0.9250298
1,0.6067755
1,0.7033718
1,0.9945945
1,0.8544343
1,0.9876571
1,0.3985928
1,0.6701723
1,0.7736454
1,0.5361627
1,0.8277175
1,0.7155281
1,0.697513
1,0.7652478
1,0.8257779
1,0.5608747
1,0.4538648
1,0.680898
1,0.5096363
1,0.8227104
1,0.6665615
1,0.5789309
1,0.9148958
1,0.6587898
1,0.822057
1,0.6380124
1,0.9038897
1,0.7140344
1,0.45184
1,0.7386818
1,1.056043
1,0.6787497
1,0.767109
1,0.9780098
1,0.5998696
1,0.9128385
1,0.6071938
1,0.5241863
1,0.6327607
1,0.8661397
1,0.6522762
1,0.6197286
1,0.3047406
1,0.7947007
1,0.9318744
1,0.7427523
1,0.8492857
1,0.8892412
1,0.6733935
1,0.8674333
1,0.7571492
1,0.7918134
1,0.6034285
1,0.8649404
1,0.6145153
1,0.4932719
1,1.020697
1,0.50598
1,0.9386798
1,0.9052474
1,0.6666405
1,0.8378907
1,0.7659462
1,0.7147149
1,0.612868
1,0.9285341
1,0.8677713
1,0.8988303
1,0.7738459
1,0.7832802
1,0.8499961
1,0.7281503
1,0.4702402
1,0.7456146
1,0.8144694
1,0.5693458
1,0.8238651
1,0.0249182
1,0.7280678
1,0.8479305
1,0.971234
1,0.5155775
1,0.8070848
1,0.3376473
1,0.8585647
1,0.6244389
1,0.5861465
1,1.044562
1,0.7614332
1,0.7782641
1,1.068745
1,0.9146982
1,0.9075842
1,0.9500139
1,0.8108765
1,0.7041221
1,0.6351016
1,0.8375272
1,0.7346092
1,0.7620525
1,0.9095774
1,0.6544564
1,1.258112
1,0.5395281
1,0.7750526
1,0.7646013
1,0.7745493
1,0.7862904
1,0.8098243
1,1.038505
1,0.8048002
1,0.7784675
1,0.3914397
1,0.9060349
1,1.010227
1,0.6340377
1,0.7032785
1,0.811384
1,0.8999102
1,0.4800945
1,0.8685359
1,0.8218408
1,0.7226297
1,0.6605753
1,0.7603757
1,0.8170794
1,0.8084165
1,1.031528
1,0.6425817
1,0.8723294
1,0.7823367
1,0.809663
1,0.5394879
1,0.8739889
1,0.7618625
1,0.8371046
1,0.7887866
1,0.7140391
1,1.040738
1,0.3674709
1,0.5624368
1,0.6451412
1,0.8658837
1,0.8252857
1,0.9821987
1,0.7955267
1,1.012728
1,0.9615113
1,0.9444801
1,0.571737
1,0.6292242
1,0.6987876
1,1.143103
1,0.9661748
1,1.109855
1,0.795209
1,0.76236
1,0.9688778
1,0.8536229
1,1.138237
1,0.7380229
1,0.5802253
1,0.483466
1,0.7864761
1,0.8908345
1,0.4569192
1,0.4864252
1,0.8401349
1,0.8689455
1,0.7357122
1,0.845663
1,0.5708622
1,0.8467196
1,0.6015211
1,0.817887
1,0.72481
1,0.5736296
1,0.8740233
1,0.6694089
1,0.6899718
1,0.8236059
1,1.005731
1,0.8700942
1,0.6645856
1,0.8911475
1,0.4990138
1,0.9589372
1,1.013885
1,0.6945809
1,0.8546073
1,0.9000916
1,0.8195018
1,0.8199345
1,0.8474749
1,0.8594888
1,1.069082
1,0.739094
1,0.9213168
1,1.03769
1,0.6328706
1,0.73257
1,0.9069939
1,0.8685685
1,0.7371249
1,0.8857184
1,0.5530311
1,0.6055834
1,0.8816629
1,0.9887766
1,0.7376208
1,1.004917
1,0.6978303
1,0.8721172
1,0.7490177
1,0.9995284
1,1.050927
1,0.3936791
1,0.9630361
1,1.053356
1,0.7594014
1,0.6408601
1,1.134304
1,1.013047
1,0.7475607
1,0.8647578
1,0.5692565
1,1.062872
1,0.816476
1,0.6607836
1,1.177533
1,1.094705
1,1.103351
1,0.8929973
1,0.8846596
1,0.7349424
1,0.7206699
1,0.9119076
1,0.8461652
1,0.9943553
1,1.203087
1,0.4168471
1,1.337021
1,1.253665
1,0.14738
1,1.184252
1,0.9424405
1,0.8702556
1,1.011309
1,1.093614
1,0.7312807
1,0.7510365
1,1.108476
1,0.7983624
1,0.7327124
1,0.840932
1,0.9793012
1,1.243689
1,0.6808557
1,1.018642
1,0.6611116
1,1.11507
1,0.9544098
1,0.6310146
1,0.5566105
1,0.7077217
1,1.074659
1,0.8297274
1,0.8971359
1,1.054279
1,1.12524
1,1.033617
1,0.9255292
1,0.7920086
1,0.7507023
1,0.8888426
1,0.955836
1,0.9636167
1,0.9862844
1,0.8174116
1,1.101498
1,0.8803677
1,0.863574
1,1.028624
1,0.7820892
1,0.9370211
1,0.9498874
1,0.8694046
1,1.04522
1,1.033401
1,0.8901498
1,1.306135
1,0.7021778
1,0.7550386
1,0.6031588
1,0.8883738
1,1.03965
1,0.8190599
1,0.791949
1,0.9962366
1,1.031132
1,0.6239865
1,0.7107528
1,1.038331
1,0.6844777
1,0.8077666
1,0.7707158
1,1.0072
1,0.1426124
1,0.9975515
1,0.9208652
1,0.7428913
1,0.9840552
1,0.8416677
1,0.7079203
1,1.00006
1,0.9722698
1,0.8883427
1,0.9461966
1,1.000352
1,0.9092898
1,0.959222
1,0.7762925
1,0.7493199
1,0.9161858
1,1.152667
1,1.159993
1,0.677344
1,1.118108
1,1.293501
1,0.8120437
1,0.7173949
1,1.095613
1,0.8205204
1,0.7833917
1,0.3045956
1,1.097755
1,0.900558
1,0.8896038
1,0.8523297
1,1.212805
1,0.8382992
1,0.918172
1,0.9322819
1,0.9354674
1,0.6788481
1,1.172674
1,0.8770117
1,0.9345649
1,0.9306139
1,0.9509085
1,0.9595267
1,0.6247324
1,1.012926
1,0.9458941
1,1.204653
1,0.8626321
1,0.6983751
1,0.60409
1,0.9163116
1,0.9970952
1,0.9886565
1,1.001871
1,1.299555
1,1.129522
1,1.057261
1,0.8085796
1,1.116866
1,1.149896
1,1.084448
1,0.9267181
1,0.7886065
1,1.135932
1,1.256439
1,0.9898522
1,0.720946
1,0.8941588
1,0.9375694
1,1.154266
1,0.8766358
1,0.8301591
1,1.188176
1,1.20623
1,1.153454
1,0.9746711
1,0.9757774
1,1.210522
1,0.8734145
1,1.172605
1,0.9942682
1,0.7919893
1,0.9370956
1,1.096565
1,1.083287
1,1.257647
1,1.020104
1,0.8966493
1,0.9982998
1,0.8768408
1,0.9292243
1,0.9472727
1,1.004887
1,1.274602
1,1.0396
1,1.217435
1,1.262313
1,0.8170999
1,0.9601035
1,1.305262
1,0.7748362
1,0.5226889
1,0.7129639
1,1.445938
1,0.8859967
1,1.015059
1,0.9339124
1,1.087507
1,0.5905526
1,1.219402
1,0.4681651
1,1.256343
1,0.9340571
1,1.058439
1,0.7708723
1,1.13789
1,1.321039
1,0.9179372
1,1.070843
1,0.651516
1,1.092138
1,0.9995334
1,1.237068
1,0.4161583
1,0.9408569
1,0.6786308
1,0.8132207
1,0.6289493
1,1.423493
1,1.261595
1,1.171716
1,1.066144
1,1.240047
1,0.8877836
1,0.600082
1,1.36354
1,1.062895
1,1.337298
1,0.9744964
1,1.235013
1,1.257213
1,1.119163
1,1.282469
1,1.09173
1,0.6144638
1,1.092451
1,1.375458
1,0.9557961
1,0.8875378
1,1.28571
1,0.8664615
